7.3	0	0.1	64	0	0	0	705.84
5.8	0	0.5	76	0	0	0	711.36
5	0	0.3	80	0	0	0	685.68
4.3	0	0.8	85	0	0	0	692.88
4.2	0	0.6	87	0	0	0	701.28
4	0	0.5	87	0	0	0	678
3.9	0	0.6	91	0	0	0	672
3.7	0	0.6	92	0	0	0	656.88
3.9	0	0.2	92	0	0	0	658.08
4	0	0.1	91	0	0	0	647.52
4.1	0	0.7	90	0	0	0	644.64
3.7	0	0	93	0	0	0	640.8
3.6	0	0	93	0	0	0	657.6
3.6	0	0.2	93	0	0	0	681.6
3.7	0	0.6	96	0	0	0	688.8
4.2	0	0.8	93	0	0	0	687.6
4.9	0	0.1	91	0	0	0	662.64
6.7	0	0.3	80	0	0	0	680.4
8.9	0	1.6	72	0	0	0	673.44
10	0	1.6	66	0	0	0	590.16
11.1	0	0.5	59	0.9	0	0	577.92
11.5	0	1.2	56	1	0	0	618.72
12.3	0	0.7	53	1	0	0	659.04
12.2	0	0.6	54	0.9	0	0	702.72
11.2	0	0.7	59	0.3	0	0	701.52
9.6	0	0.1	71	0	0	0	677.28
7.1	0	0.9	82	0	0	0	676.08
6.1	0	1	87	0	0	0	658.8
6.6	0	0	86	0	0	0	659.76
7.3	0	0.1	83	0	0	0	657.6
8.6	0	1.2	77	0	0	0	655.2
8.8	0	1.7	75	0	0	0	661.2
8.1	0	1.3	73	0	0	0	690
8.3	0	2.9	71	0	0	0	929.28
7.4	0	2.8	77	0	0	0	1040.4
6.1	0	1.6	93	0	0	0	1001.8
6.3	0	2	77	0	0	0	1161.1
6.5	0.2	1.7	69	0	0	0	1518
6.2	0	2.7	65	0	0	0	1581.1
6.1	0	2.8	61	0	0	0	1681.9
6	0	2.3	62	0	0	0	1538.6
6.1	0	2.3	64	0	0	0	1499
7.1	0	4.7	63	0.9	0	0	1424.2
7.3	0	4.7	60	1	0	0	1301.5
8.5	0	2.6	51	1	0	0	1301.5
9.3	0	3.6	41	1	0	0	1067.8
9.2	0	3.3	37	1	0	0	1089.6
8.6	0	2.4	38	1	0	0	1134.7
7.3	0	2.2	38	0.3	0	0	1236.5
6.1	0	1.3	43	0	0	0	1154.2
5.3	0	1.1	47	0	0	0	887.28
4.8	0	1.8	50	0	0	0	819.36
3.8	0	1.7	55	0	0	0	769.44
2.8	0	1.9	60	0	0	0	727.2
2	0	1.4	68	0	0	0	698.16
1.9	0	1.9	69	0	0	0	663.6
1.8	0	2.4	66	0	0	0	667.92
1	0	1.9	66	0	0	0	690
0.9	0	2.6	62	0	0	0	1099
0.4	0	1.8	64	0	0	0	1087
0.4	0	2.8	62	0	0	0	1348.3
0.2	0	2.5	64	0	0	0	1560.2
-0.3	0	2.7	63	0	0	0	1684.6
-0.6	0	1.9	64	0	0	0	1843.2
0.4	0	2.4	56	0	0	0	1592.2
1.6	0	2.3	50	1	0	0	1539.1
2	0	3.5	45	1	0	0	1454.6
3.9	0	2.6	35	1	0	0	1402.1
4.8	0	2.3	34	1	0	0	1403
5.2	0	3.4	35	1	0	0	1261.4
5.8	0	2.6	36	1	0	0	1239.8
4.3	0	2.6	43	0.8	0	0	1215.1
4	0	2.9	46	0.1	0	0	1355.3
2.6	0	1.9	54	0	0	0	1192.6
1.6	0	1.7	62	0	0	0	850.08
1.6	0	2.9	51	0	0	0	812.64
0.8	0	2.3	54	0	0	0	785.28
-0.4	0	0.7	59	0	0	0	728.64
-0.4	0	2.5	53	0	0	0	703.92
-0.9	0	1.9	54	0	0	0	688.08
-1.6	0	1.7	54	0	0	0	678.48
-1.9	0	2	48	0	0	0	709.92
-3.1	0	1	55	0	0	0	1041.6
-3.5	0	1.7	57	0	0	0	1039.2
-4.3	0	1.3	51	0	0	0	1352.2
-4.9	0	1.1	46	0	0	0	1604.6
-4.6	0	1.3	31	0	0	0	1706.9
-4.4	0	1.6	27	0	0	0	1803.1
-3.3	0	1.8	26	0	0	0	1598.2
-1.8	0	1.9	22	1	0	0	1449.6
-0.9	0	2	20	1	0	0	1430.9
0.8	0	3.2	24	1	0	0	1353.4
2.1	0	2.6	27	1	0	0	1337.3
2.6	0	2.6	26	1	0	0	1282.6
3.4	0	2.4	33	1	0	0	1171.2
3.1	0	2.7	37	1	0	0	1148.2
2.4	0	1.9	44	0.3	0	0	1276.3
1.1	0	1.7	54	0	0	0	1132.1
0.6	0	1.4	57	0	0	0	851.28
0.5	0	1.9	59	0	0	0	823.68
0.1	0	1.8	62	0	0	0	776.64
-0.1	0	1.4	65	0	0	0	740.4
-0.2	0	0.5	68	0	0	0	711.84
-0.3	0	0	68	0	0	0	692.4
-0.8	0	0.6	68	0	0	0	679.68
-0.9	0	0.7	60	0	0	0	680.88
-1.3	0	0.5	65	0	0	0	1132.6
-2.6	0	0.5	78	0	0	0	1119.1
-3	0	0.1	82	0	0	0	1378.8
-2.7	0	0.1	84	0	0	0	1550.9
-2.9	0	0.3	87	0	0	0	1649.5
-2.5	0	0.7	83	0	0	0	1789.9
-1	0	0.2	77	0	0	0	1523.8
2.4	0	0.5	58	0.9	0	0	1392
6	0	3.3	51	1	0	0	1465.9
7.8	0	3.5	36	1	0	0	1381.9
7.9	0	3.2	37	1	0	0	1302.2
6.6	0	2.9	51	0.9	0	0	1110
5.8	0	3	56	0.7	0	0	1148.4
4.8	0	2.3	61	0.3	0	0	1229.3
3.6	0	1.5	72	0	0	0	1273
3.6	0	1.7	62	0	0	0	1148.6
2.8	0	1.3	62	0	0	0	881.04
1.2	0	0.6	50	0	0	0	837.36
0.2	0	1	42	0	0	0	825.84
-0.1	0	1.5	37	0	0	0	760.56
0.1	0	2.3	36	0	0	0	712.56
-0.5	0	1.7	39	0	0	0	693.12
-1	0	1.8	42	0	0	0	682.08
-1.7	0	2.1	48	0	0	0	718.32
-2.4	0	1.5	42	0	0	0	1067.3
-2.4	0	2	38	0	0	0	1038.5
-3	0	1.4	36	0	0	0	1372.3
-4.8	0	0.5	51	0	0	0	1598.9
-6	0	0.4	61	0	0	0	1672.6
-5.1	0	0.3	54	0	0	0	1819.7
-2.9	0	0.1	52	0.1	0	0	1566.5
-0.8	0	0.5	39	1	0	0	1490.6
0.8	0	1.5	38	1	0	0	1405.7
2.2	0	1	35	0.9	0	0	1414.8
4.7	0	2	45	0.2	0	0	1409.3
4.4	0	2.8	54	0.3	0	0	1239.4
2	0.2	2.2	96	0	0	0	1073.5
1.9	0	3.8	53	0.7	0	0	971.04
0.3	0	2.6	48	0.3	0	0	1077.1
-0.6	0	2.7	44	0	0	0	915.84
-1.7	0	1.9	49	0	0	0	744
-1.7	0	1.8	54	0	0	0	715.2
-2	0	2.4	57	0	0	0	699.36
-1.8	0	2.6	55	0	0	0	690.96
-1.9	0	3	56	0	0	0	679.2
-2.3	0	3.3	58	0	0	0	688.56
-2.9	0	2.5	55	0	0	0	680.16
-3.4	0	2.9	52	0	0	0	678
-3.8	0	2.8	59	0	0	0	676.32
-4.3	0	3.4	60	0	0	0	682.56
-5	0	3.2	58	0	0	0	689.28
-5.1	0	3.4	56	0	0	0	693.36
-5.5	0	3	58	0	0	0	685.2
-5.5	0	2.8	57	0	0	0	674.64
-4.3	0	3.4	47	0.1	0	0	639.36
-3.2	0	3.5	39	1	0	0	602.4
-2.5	0	3.7	30	1	0	0	604.32
-1.6	0	3.4	24	1	0	0	640.32
-1.6	0	3.8	16	1	0	0	614.16
-1.4	0	4	16	1	0	0	562.32
-1.3	0	3.7	13	1	0	0	598.56
-2.1	0	3.2	15	1	0	0	622.32
-3.1	0	3.4	20	0.4	0	0	676.08
-4.2	0	3.2	25	0	0	0	675.36
-4.7	0	2.8	31	0	0	0	687.84
-5.2	0	3	37	0	0	0	689.04
-5.3	0	3	40	0	0	0	705.36
-5.8	0	3.2	35	0	0	0	709.44
-6.2	0	2.7	36	0	0	0	706.32
-6.5	0	2.8	34	0	0	0	700.56
-7	0	2.4	36	0	0	0	697.92
-7.4	0	1.4	37	0	0	0	700.56
-7.6	0	1.8	39	0	0	0	704.88
-8.1	0	1.8	40	0	0	0	708
-7.9	0	1.4	39	0	0	0	719.28
-7.7	0	1.7	36	0	0	0	729.84
-7.9	0	1.4	37	0	0	0	716.64
-7.8	0	1.3	37	0	0	0	695.04
-5.9	0	2.1	28	0.1	0	0	679.2
-4.6	0	3.3	25	1	0	0	631.92
-2.7	0	2.9	22	1	0	0	611.52
-0.8	0	2.1	19	1	0	0	608.88
1	0	2.6	17	1	0	0	610.32
1.5	0	2.2	16	1	0	0	640.32
1.5	0	2.6	18	1	0	0	679.92
1.5	0	3.1	17	1	0	0	692.64
0.4	0	2.2	21	0.4	0	0	738.48
-0.5	0	1.7	25	0	0	0	730.56
-2.8	0	1.1	37	0	0	0	761.52
-3.3	0	0.5	41	0	0	0	763.44
-4	0	0.4	46	0	0	0	726.48
-3.5	0	1.4	46	0	0	0	719.52
-4	0	1.7	48	0	0	0	707.28
-4.7	0	1.3	53	0	0	0	1057.7
-5.6	0	1.4	55	0	0	0	1082.9
-6.5	0	0.8	65	0	0	0	1086.7
-7	0	0.2	66	0	0	0	1192.3
-7.5	0	0.3	72	0	0	0	1159.9
-7.4	0	0.7	75	0	0	0	1474.1
-8.4	0	0.2	73	0	0	0	1699
-8.7	0	0.3	85	0	0	0	1778.2
-7.2	0	0.4	79	0	0	0	1896.7
-5.1	0	0.6	65	0.1	0	0	1628.4
-2.4	0	0.7	49	1	0	0	1561.9
0.1	0	1.6	30	1	0	0	1569.4
2	0	1.4	27	1	0	0	1444.8
2.1	0	1	28	1	0	0	1349.8
3.9	0	0.6	24	1	0	0	1136.4
4.3	0	1.1	22	1	0	0	1150.8
3.9	0	0.9	19	1	0	0	1194.2
1.7	0	0.6	29	0.4	0	0	1335.1
0	0	0.6	37	0	0	0	1201
-1.6	0	0.6	43	0	0	0	899.04
-2.4	0	0.6	48	0	0	0	883.68
-1.6	0	0.7	44	0	0	0	844.32
-3.2	0	0.2	50	0	0	0	790.56
-3.4	0	0.1	56	0	0	0	737.04
-4.6	0	1.1	58	0	0	0	716.4
-5.6	0	0.5	66	0	0	0	722.64
-6.7	0	0.4	71	0	0	0	1025.3
-6.3	0	0.1	72	0	0	0	1103.8
-7.3	0	0.7	76	0	0	0	1092.2
-8.3	0	0.4	81	0	0	0	1416.2
-8.1	0	0.2	81	0	0	0	1649.3
-8.1	0	0	80	0	0	0	1790.2
-8	0	0.3	82	0	0	0	1920.7
-6.1	0	0.4	73	0	0	0	1703.8
-4.2	0	0.5	58	0	0	0	1710.5
-2.2	0	0.4	55	0.9	0	0	1589.3
-0.1	0	0.6	47	0.8	0	0	1453
2.1	0	0.4	39	0.9	0	0	1496.9
3.6	0	0.7	35	1	0	0	1204.8
4.7	0	0.5	31	0.6	0	0	1251.8
4.5	0	0.8	30	0.5	0	0	1298.9
3.4	0	0.4	33	0	0	0	1344
1.1	0	0.3	43	0	0	0	1179.8
0	0	1.1	50	0	0	0	890.88
-1.1	0	0.7	53	0	0	0	840
-1.1	0	0.7	52	0	0	0	816.96
-2.3	0	0.8	60	0	0	0	784.08
-2.5	0	0.1	60	0	0	0	751.2
-3.6	0	0	65	0	0	0	719.04
-3.9	0	0.1	68	0	0	0	732.24
-4.4	0	0.1	69	0	0	0	1079.8
-4.2	0	0.2	68	0	0	0	1198.1
-3.7	0	0	66	0	0	0	1159.7
-4.5	0	0.6	75	0	0	0	1433.3
-3.3	0	1.1	74	0	0	0	1600.1
-2.8	0	0.8	74	0	0	0	1721.5
-2	0	0.8	76	0	0	0	1876.6
-0.6	0	1.2	74	0.1	0	0	1677.4
2.9	0	1.4	59	1	0	0	1604.4
3.3	0	1.2	53	0.5	0	0	1568.2
3.9	0	1.4	48	0	0	0	1530.7
4.5	0	1.2	46	0	0	0	1443.4
6	0	1.2	40	0.7	0	0	1129.2
6.8	0	1.9	36	1	0	0	1160.2
5.9	0	1.5	40	0.5	0	0	1254.2
5	0	1.9	45	0	0	0	1333
4.1	0	1.3	50	0	0	0	1214.4
3	0	0.8	55	0	0	0	952.32
2.1	0	0.7	60	0	0	0	921.36
1.4	0	0.4	68	0	0	0	858
0.2	0	0.8	74	0	0	0	780.48
-1.1	0	0.3	82	0	0	0	710.64
-1.8	0	0.5	86	0	0	0	698.16
-2.9	0	0.9	90	0	0	0	712.8
-3.3	0	0.1	91	0	0	0	1004.4
-4	0	0	95	0	0	0	1057.9
-4.8	0	0.3	95	0	0	0	1031.5
-3.8	0	0.1	95	0	0	0	1366.1
-4.7	0	0.6	96	0	0	0	1570.8
-4.4	0	0.3	97	0	0	0	1725.4
-3.9	0	0.1	96	0	0	0	1854
-2.6	0	0.9	94	0.1	0	0	1708.1
-0.8	0	0.8	81	1	0	0	1627.2
1.5	0	0.5	74	0.8	0	0	1559.8
3.1	0	0.5	62	1	0	0	1483
5	0	0.7	51	1	0	0	1445
5.3	0	0.7	47	1	0	0	1225.4
6.1	0	0.7	46	1	0	0	1105.7
6.5	0	0.6	47	1	0	0	1207.9
4.9	0	0.8	52	0.4	0	0	1290.2
2.7	0	0.8	64	0	0	0	1299.8
1.7	0	0.7	68	0	0	0	1046.6
2.4	0	1.3	67	0	0	0	1056.7
3.9	0	0.8	53	0	0	0	1035.1
1.3	0	0.6	61	0	0	0	944.88
1.9	0	1.8	56	0	0	0	873.6
0.7	0	1.5	61	0	0	0	852.72
1.2	0	2	56	0	0	0	924
1	0	1.8	56	0	0	0	974.64
0.4	0	1.8	56	0	0	0	1084.3
-0.6	0	0.2	63	0	0	0	1175
-0.6	0	0.5	93	0	0	0	1503.8
-0.9	0	0.8	94	0	0	0	1694.2
-2	0	0.2	99	0	0	0	1726.8
-1.2	0	0.4	99	0	0	0	1861.7
-0.9	0.8	0.7	99	0	0	0	1800.2
0.3	0	3.6	92	0	0	0	1682.2
0.5	0	4.9	73	0.7	0	0	1618.6
0.5	1.1	4.5	67	1	0	0	1494.7
0.3	0	4.7	66	0.9	0	0	1515.8
0.6	0	4.4	63	0.9	0	0	1344.2
0.4	0	4.5	59	0.9	0	0	1253.3
-0.2	0	4.9	57	1	0	0	1196.4
-1	0	5.1	60	0.3	0	0	1251.1
-1.3	0	4	58	0	0	0	1139.8
-2.2	0	1.5	64	0	0	0	942.24
-2.6	0	1.3	65	0	0	0	931.68
-3	0	2.1	67	0	0	0	907.44
-3	0	2.6	68	0	0	0	883.68
-4.5	0	2.2	77	0	0	0	846.96
-4.1	0	1	69	0	0	0	857.28
-4.5	0	1.6	75	0	0	0	863.04
-4.8	0	1.2	77	0	0	0	874.56
-6.4	0	0.1	81	0	0	0	880.08
-6.7	0	0.8	89	0	0	0	870.24
-7.3	0	1.1	91	0	0	0	881.76
-8.6	0	0.7	93	0	0	0	845.52
-8.2	0	0.7	93	0	0	0	849.6
-8.8	0	0	92	0	0	0	835.2
-6	0	0.1	86	0.1	0	0	764.88
-4.2	0	0.3	77	0.9	0	0	682.32
-2.1	0	1.3	68	1	0	0	618.24
0.4	0	2.2	53	1	0	0	632.88
1.6	0	1.8	50	1	0	0	634.56
2.7	0	2.7	47	1	0	0	691.68
3.4	0	2.7	45	1	0	0	687.84
2.6	0	1.5	49	0.8	0	0	696.24
2.1	0	1.4	50	0	0	0	738.48
0.7	0	0.9	59	0	0	0	720
-0.3	0	0.2	68	0	0	0	709.44
-0.5	0	0.8	75	0	0	0	706.8
0.3	0	0.2	82	0	0	0	700.08
-1.1	0	0.5	86	0	0	0	689.28
-0.9	0	0.3	89	0	0	0	669.84
-0.8	0	0.2	94	0	0	0	752.16
-1	0	0.1	98	0	0	0	743.04
-0.8	0	0.6	99	0	0	0	730.08
0.4	0.7	1.7	86	0	0	0	707.76
0.6	0	3.5	71	0	0	0	699.12
-1.7	0	3.1	91	0	0	0	730.56
-2.3	0.2	4.1	67	0	0	0	721.92
-3.5	0	3.5	61	0	0	0	728.4
-4	0	1.9	61	0	0	0	719.04
-3.1	0	2.1	59	0.1	0	0	720.72
-2.2	0	3.6	56	1	0	0	723.12
-2.2	0	2.8	57	1	0	0	674.64
-1.6	0	3	51	1	0	0	666.96
-0.9	0	2.7	48	0.9	0	0	622.56
-1	0	3.3	49	1	0	0	633.36
-0.8	0	3.3	42	1	0	0	656.16
-1	0	2.8	42	1	0	0	676.08
-2.3	0	2.9	43	0.5	0	0	714.48
-2.9	0	2.4	48	0	0	0	716.64
-3.4	0	2.7	49	0	0	0	718.32
-3.8	0	2.4	50	0	0	0	725.28
-4.4	0	1.8	54	0	0	0	713.52
-5.2	0	1.6	59	0	0	0	708
-4.9	0	2.6	56	0	0	0	827.04
-5.1	0	3.4	56	0	0	0	1119.4
-5.5	0	2.3	59	0	0	0	1113.1
-6	0	1.8	63	0	0	0	1102.1
-6.2	0	1.9	62	0	0	0	1187
-6.4	0	1.9	60	0	0	0	1188.2
-6.8	0	2.5	57	0	0	0	1474.8
-7.2	0	1.4	61	0	0	0	1651
-7.2	0	2.4	62	0	0	0	1746.5
-7.1	0	1.3	66	0	0	0	1899.4
-6	0	1.3	61	0.1	0	0	1770.7
-5	0	2.2	54	1	0	0	1693.4
-3.6	0	3.4	48	1	0	0	1658.6
-3.1	0	2.9	41	1	0	0	1561.7
-2	0	2.9	38	1	0	0	1537.2
-0.9	0	2.6	34	1	0	0	1377.4
-1	0	3	32	1	0	0	1351
-0.8	0	2.4	30	1	0	0	1369.9
-1.6	0	2.4	35	0.6	0	0	1329.8
-2.3	0	2	38	0	0	0	1199
-2.8	0	1.1	41	0	0	0	913.2
-3.1	0	1.7	40	0	0	0	891.84
-4.3	0	1.2	48	0	0	0	920.16
-4.8	0	1.1	51	0	0	0	886.56
-6.1	0	1.3	58	0	0	0	854.64
-7	0	1	65	0	0	0	885.36
-7.7	0	0.7	70	0	0	0	903.6
-7.5	0	0.4	72	0	0	0	1008.7
-8.5	0	0.5	78	0	0	0	1141.9
-7.8	0	0.3	77	0	0	0	1135
-8.6	0	0.4	80	0	0	0	1431.8
-7.5	0	0.8	79	0	0	0	1637.8
-7.7	0	0.6	77	0	0	0	1771.2
-7.8	0	0.2	79	0	0	0	1881.8
-4.5	0	0.7	70	0.1	0	0	1754.2
-2.4	0	1.7	52	1	0	0	1603
-1.5	0	2.4	42	1	0	0	1580.4
0.3	0	2.4	34	1	0	0	1474.1
0.6	0	2.5	29	1	0	0	1449.8
1.5	0	2.9	26	1	0	0	1332
1.5	0	2.4	22	1	0	0	1334.2
1.8	0	2.2	22	1	0	0	1420.8
0.7	0	1.9	24	0.7	0	0	1467.1
-0.8	0	2.1	33	0	0	0	1208.6
-1.7	0	1.3	40	0	0	0	986.88
-2.7	0	1.7	45	0	0	0	949.44
-4.2	0	0.4	54	0	0	0	824.88
-4.8	0	0.9	63	0	0	0	776.64
-5.6	0	0.5	70	0	0	0	761.52
-6.6	0	0	73	0	0	0	1006.6
-6.8	0	0.1	76	0	0	0	969.36
-5.9	0	0.7	74	0	0	0	930.72
-5.5	0	1.3	71	0	0	0	1011.4
-6.5	0	0.2	75	0	0	0	990.96
-6.7	0	0.8	78	0	0	0	1368.7
-7.5	0	0.4	80	0	0	0	1610.6
-7.8	0	0.1	84	0	0	0	1739.5
-7.8	0	0.8	83	0	0	0	1883.8
-4.3	0	1.5	72	0.2	0	0	1733.5
-1.4	0	2	50	1	0	0	1582.3
0.1	0	2.2	41	1	0	0	1529.8
1.5	0	2.6	32	1	0	0	1442.6
1.9	0	1.9	31	1	0	0	1412.6
3.2	0	2.1	26	1	0	0	1113.4
3.1	0	2.1	24	1	0	0	1112.4
2.9	0	1.9	23	1	0	0	1189.7
1.8	0	1.2	27	0.7	0	0	1315.2
0.9	0	2.1	31	0	0	0	1097.8
-0.6	0	1.7	39	0	0	0	882.96
-1.4	0	1.5	45	0	0	0	853.92
-2.2	0	0.5	50	0	0	0	823.2
-3.1	0	1.1	56	0	0	0	779.52
-3.7	0	0.5	60	0	0	0	737.04
-3.9	0	0.5	62	0	0	0	1029.6
-5.3	0	0.6	69	0	0	0	1008
-4.6	0	0.5	64	0	0	0	1085.3
-6.5	0	0.1	72	0	0	0	1083.1
-7.4	0	0.6	80	0	0	0	1092.5
-7.9	0	0.1	82	0	0	0	1407.6
-8.4	0	0.2	85	0	0	0	1590.5
-9	0	0.5	87	0	0	0	1659.1
-8.6	0	0.2	89	0	0	0	1806
-6.2	0	0.6	81	0.2	0	0	1596.2
-2.7	0	1	63	1	0	0	1528.3
-1	0	0.7	54	1	0	0	1474.8
1.8	0	1	38	1	0	0	1272
3.9	0	0.6	29	1	0	0	1108.3
5.3	0	0.4	25	1	0	0	905.04
6.5	0	0.7	21	1	0	0	891.12
